"170","Darius Slayton","WR","NYG","3","7.7","4.7","3.3","4.5","8.9","2.7","0.4","7.9","3.6","16.2","2.6","BYE","2.4","8.3","16.5","18.6","","7","111.3"
"171","Daniel Carlson","K","LV","5","5","4","5","5","13","7","2","14","14","8","5","BYE","0","9","6","9","","6.9","111"
"172","Diontae Johnson","WR","CLE","6.3","-","-","-","BYE","-","10.4","12.5","18.5","2.2","2.6","7","11.3","13.2","14.2","2.5","9.6","","9.2","110.3"
"173","Greg Joseph","K","SF","5","4","6","3","9","11","12","6","11","10","8","4","-","3","6","6","6","","6.9","110"
"173","Cincinnati Bengals","DST","CIN","7","6","11","5","16","12","BYE","9","6","6","2","5","3","11","7","0","4","","6.9","110"
"175","Kareem Hunt","RB","KC","-","-","4.5","1.2","-","14.6","15.1","13.2","9.8","9.2","5.2","2.2","5.3","9.5","2.5","8.6","9.1","","7.9","110"
"176","Marquise Brown","WR","KC","7.2","14.4","14.6","13.1","14.1","5.4","6.4","12.3","4.4","3.3","2.2","11.8","0","-","0","-","-","","7.8","109.2"
"177","Eddy Pineiro","K","FA","5","13","11","9","6","3","-","10","8","7","5","6","4","7","9","6","-","","7.3","109"
"178","Joe Flacco","QB","CLE","-","-","-","-","BYE","-","-","-","-","-","-","-","17.2","21.3","19.9","26.8","23.7","","21.8","108.8"
"179","Tyjae Spears","RB","TEN","3.3","6.5","2.9","7.3","14.9","6.8","BYE","5.1","4.2","8","3.6","1.2","10.8","14.8","4.2","9.2","4.9","","6.7","107.7"
"180","Kyle Pitts Sr.","TE","ATL","5.4","2.5","6.2","3.1","12.2","12.3","6.2","5","7.6","4.5","BYE","3.2","7.1","13.2","5.2","12.4","1","","6.7","107.1"
"181","Ka'imi Fairbairn","K","HOU","9","8","13","12","15","8","BYE","1","6","-","-","-","-","-","17","2","16","","9.7","107"
"181","Seattle Seahawks","DST","SEA","1","13","3","30","BYE","6","8","10","1","5","4","8","0","6","5","7","0","","6.7","107"
"183","A.J. Dillon","RB","PHI","4.6","6.8","3.3","1.1","13.6","-","10.5","7.7","4.8","8.6","8.1","9.6","9.2","8.8","-","7.2","2.7","","7.1","106.6"
"184","Will Levis","QB","TEN","-","-","-","-","-","-","BYE","26.6","9.7","7","12.5","7.1","11.5","17.6","15.5","-","-1.4","","11.8","106"
"184","New England Patriots","DST","NE","6","5","9","3","1","3","5","5","8","6","BYE","12","7","5","7","15","9","","6.6","106"
"184","Green Bay Packers","DST","GB","15","3","5","3","9","BYE","2","7","12","1","5","15","6","4","6","1","12","","6.6","106"
"187","Dallas Goedert","TE","PHI","0","5.2","6.6","3.5","21.7","6.7","16.2","5.6","6.5","BYE","-","-","-","5","5.1","10.6","13.2","","8.1","105.9"
"188","Los Angeles Chargers","DST","LAC","0","5","8","14","BYE","8","4","9","27","-4","3","3","17","4","-3","7","3","","6.6","105"
"189","Aaron Jones Sr.","RB","MIN","25.7","-","-","1.9","-","-","7.2","6.6","15.9","7.4","2.2","-","BYE","-","8.9","14","13.5","","10.3","103.3"
"190","Elijah Moore","WR","BUF","7.7","5.6","7.3","1","-","4.7","7.9","4","2.4","12.9","9","3.9","10.3","5.7","2.7","2.9","14.6","","6.4","102.6"
"191","Josh Reynolds","WR","NYJ","10","21.1","-","8.4","15.6","6.5","5.3","-0.2","-","2.5","1.6","8.5","1.7","11.9","5.1","2.1","1.8","","6.8","101.9"
"192","Dalton Kincaid","TE","BUF","4.6","6.8","1.3","4.7","2.9","-","11.5","15","11.1","13.6","7.6","6.3","BYE","4.6","0","1.2","10.7","","6.8","101.9"
"193","Atlanta Falcons","DST","ATL","12","1","3","3","1","5","11","3","9","4","BYE","12","17","1","7","12","-1","","6.3","100"
"194","Jerry Jeudy","WR","CLE","-","4","10.6","6.7","8","2.9","8.9","12","-","5","8.3","2.1","6.6","2.6","8.9","5.9","6.9","","6.6","99.4"
"195","Hunter Henry","TE","NE","14.1","14.2","2.7","7.1","0","1.2","3.7","4.3","11.9","3.6","BYE","0","2.5","17.5","16.1","-","-","","7.1","98.9"
"196","Antonio Gibson","RB","NE","0.4","6.8","1.9","3.1","8.4","8.1","4.1","6.7","10.1","14","BYE","5.2","9.2","-","6","9.7","4.6","","6.6","98.3"
"197","Joey Slye","K","TEN","8","11","5","7","8","6","1","9","8","10","8","5","1","-","2","4","5","","6.1","98"
"197","Detroit Lions","DST","DET","9","0","16","10","7","10","-2","12","BYE","-2","6","0","5","4","5","12","6","","6.1","98"
"199","Logan Thomas","TE","FA","6.3","9.2","-","5.8","16.2","0.7","7.1","13.4","5.1","6.5","6.3","2.5","2","-","1.2","12.1","3.5","","6.5","97.9"
"200","Jahan Dotson","WR","PHI","6.5","3.7","3.1","10.7","4.5","0","6.8","20.8","14.9","0","9.8","7.7","3.3","-","1.7","4.1","0","","6.1","97.6"
"201","Khalil Herbert","RB","IND","9.9","6.3","2.5","20.2","7.6","-","-","-","-","-","5.1","4.8","-","0.8","1.7","18.6","19.9","","8.9","97.4"
"202","Philadelphia Eagles","DST","PHI","13","7","12","4","5","6","10","2","7","BYE","6","4","-2","10","3","4","5","","6","96"
"203","Tommy DeVito","QB","NYG","-","-","-","-","-","-","0","7.2","10.7","14.5","22.5","10.2","BYE","17.4","10.7","2.7","-","","10.7","96"
"204","Tennessee Titans","DST","TEN","9","3","5","12","1","5","BYE","8","1","6","0","10","7","9","13","4","2","","5.9","95"
"205","DJ Chark Jr.","WR","ATL","-","2","16.6","3.8","11.7","4.1","-","3.3","7.9","-","0","4.9","7.1","3.6","2.3","24.8","2.3","","6.7","94.4"
"206","K.J. Osborn","WR","WAS","4.6","10.9","10.1","2.1","7.4","6.8","7.2","13.9","2.7","-","1.2","4.9","-","3.5","0.8","18","0","","6.3","94.1"
"207","Wan'Dale Robinson","WR","NYG","-","-","4.1","7.2","4.4","10.2","2.7","1.7","11.5","1.6","5.2","4.6","BYE","14.5","4.5","3.1","16.9","","6.6","92.2"
"208","Samaje Perine","RB","CIN","9.8","3.9","3.4","4.5","9.5","0.6","5.6","3.1","-","5.8","10.2","13.1","1.6","6.9","5.3","4.9","3.6","","5.7","91.8"
"209","Justice Hill","RB","BAL","12.9","6.8","-","3.3","10.5","5","5.3","7.5","4","0.7","1.2","3.1","BYE","1.7","2.3","7.2","19.7","","6.1","91.2"
"210","Riley Patterson","K","FA","3","7","8","10","6","8","0","17","-","12","3","0","9","1","-","-","7","","6.5","91"
"211","Deshaun Watson","QB","CLE","21.7","12.6","21.2","-","BYE","-","-0.8","-","19","17.2","-","-","-","-","-","-","-","","15.1","90.8"
"212","Odell Beckham Jr.","WR","FA","4.7","4.4","-","-","2.3","4.4","7.4","0","12.1","10.5","13.6","4.9","-","17.7","1.9","2.3","3.8","","6.4","90"
"213","Tyler Conklin","TE","LAC","0.7","7.5","4.1","7.8","8.7","3.9","-","0","9.6","10.5","2.8","5.3","5","7.7","3.8","5.6","7","","5.6","90"
"214","Jaleel McLaughlin","RB","DEN","-0.2","6.5","1.5","17.9","16.4","5.2","5.1","4.9","BYE","2.2","4","0.4","3.1","3.7","2.8","8.7","7.7","","5.6","89.9"
"215","Tutu Atwell","WR","LAR","14.9","11.7","15.2","4.9","7.9","3.5","9.6","5.9","3.3","BYE","2.2","9.1","1.4","0","-","0","0","","6","89.6"
"216","Cade Otton","TE","TB","2.9","7.1","2.1","8.8","BYE","2","6.8","6.7","20","2","6.9","6.5","0","8.6","5.4","1.2","2","","5.6","89"
"217","Jonnu Smith","TE","PIT","0","6.7","6.2","12.5","7.7","11.6","4.2","1.8","18.5","0.6","-","0","2","4.7","7.1","5.2","0","","5.6","88.8"
"218","Christian Watson","WR","GB","-","-","-","9.5","10.1","BYE","4.2","4.8","4.2","3.3","9.2","17.9","24.1","-","-","-","-","","9.7","87.3"
"219","D'Onta Foreman","RB","FA","3.4","-","-","-","-","7.2","31.5","4.1","8.3","16.2","7.4","-","-","8.2","-0.6","-","-","","9.5","85.7"
"220","Noah Brown","WR","WAS","3.4","-","-","-","-","4.7","-","7.2","24.3","20.7","-","-","0","0","18.2","5.3","1.3","","8.5","85.1"
"221","Tyler Higbee","TE","LAR","6.4","2.7","9.6","8.9","3","2.8","1.2","7","0","BYE","2.2","17.4","4.5","-","5.6","4.5","9.2","","5.7","85"
"222","Gerald Everett","TE","FA","3.3","6.2","6","1.9","-","9.3","10.1","-","2.8","0","-","12.3","6.4","6.4","6.6","7.7","5.7","","6.1","84.7"
"223","Roschon Johnson","RB","CHI","14.5","5.2","5.9","2","1.9","-","-","4.6","2","5.2","3","10","BYE","0.6","8","6.8","13.4","","5.9","83.1"
"224","Michael Wilson","WR","ARI","2.9","7.1","9.6","23.1","2.3","7.7","4.1","7.8","-","4.9","-","-","-","BYE","0","0","13.5","","6.9","83"
"225","Zach Charbonnet","RB","SEA","1.1","4","5","4.5","BYE","2.9","-","7.4","1.8","8.2","9.9","7.8","16.4","5.3","1.6","0.1","6.6","","5.5","82.6"
"226","Chig Okonkwo","TE","TEN","0","5.5","2.2","4.4","5.8","2.8","BYE","4.7","4.3","4.2","1.1","6.5","7.9","7.1","5.1","15.3","4.9","","5.1","81.8"
"227","Kendrick Bourne","WR","NE","21.4","4.9","6.6","4.6","5.3","14.3","13.3","11.1","-","-","BYE","-","-","-","-","-","-","","10.2","81.5"
"228","Ty Chandler","RB","MIN","2.3","1.9","3.6","0","1.5","0","1.7","0","-","10.5","13","1.6","BYE","5.7","23.2","7.7","7.9","","5.4","80.6"
"229","DeMario Douglas","WR","NE","6","0.9","2.5","5.5","2.9","-","9.4","5.4","8","11.4","BYE","7.9","-","-","4.8","9.9","5.8","","6.2","80.4"
"230","Darren Waller","TE","MIA","5.1","10.6","3.5","3.6","12.6","6.8","19.3","0.9","-","BYE","-","-","-","-","6","4.2","7.6","","7.3","80.2"
"231","Khalil Shakir","WR","BUF","0","7.6","1","0","1.6","1.8","5.5","12.2","7.7","2.9","19","6.2","BYE","1.7","0","6","6.9","","5","80.1"
"232","Joshua Palmer","WR","BUF","0.9","2.8","12.6","9.2","-","8","15.8","3.9","-","-","0","-","BYE","-","19.3","7.2","-","","8","79.7"
"233","Alec Pierce","WR","IND","1","3.8","5.8","4.3","1.5","4","6.8","5.6","0","2.6","BYE","4.7","17.5","3.2","1.8","4.5","12.3","","5","79.4"
"234","Rondale Moore","WR","MIN","6","1.9","14.2","0","9.1","4.6","3.6","3.1","1.3","6.8","11.9","4.5","1.1","-","1.8","4.6","4.9","","5","79.4"
"235","Dontayvion Wicks","WR","GB","0","11","6.5","0","1.5","BYE","2.9","3.8","4.9","6.6","10.6","-","5.8","3","12.7","9.9","-","","5.7","79.2"
"236","Chad Ryland","K","ARI","2","6","10","3","0","6","12","5","6","6","-","1","0","3","5","10","3","","4.9","78"
"237","Los Angeles Rams","DST","LAR","6","0","5","4","3","10","2","1","9","BYE","5","5","7","2","6","4","8","","4.8","77"
"238","Dameon Pierce","RB","HOU","5.7","4.5","13.4","11.3","8.7","3.4","BYE","4.6","-","-","-","2.3","10.1","1.2","0.3","8.1","2.6","","5.9","76.2"
"239","Kenneth Gainwell","RB","PIT","9.4","-","5.3","5.1","2.9","2.2","7.6","3.1","8.8","-","1","4.6","7.2","2.8","2.1","9.4","4.7","","5.1","76.2"
"240","Isaiah Likely","TE","BAL","0.9","1.3","2.5","0","0","0","0","1.5","6.2","1","0","6","BYE","16.8","15.5","7.1","17.2","","4.8","76"
"240","Brett Maher","K","FA","15","13","11","16","2","15","4","-","-","-","-","-","-","-","-","-","-","","10.9","76"
"242","Justin Watson","WR","HOU","5.5","5.7","6.1","1","6.6","0","BYE","5.2","2.5","-","13.8","6.8","0","2.3","3.6","11.8","4.6","","5","75.5"
"243","Bailey Zappe","QB","KC","-","-","-","2.3","0.9","-","-","-","-","0","-","1.2","7.2","21.9","10.4","16.4","15.1","","8.4","75.4"
"244","Demarcus Robinson","WR","SF","-","-","-","-","-","-","-","-","2","-","3.4","2.3","13.5","12.1","13.7","17.2","10.2","","9.3","74.4"
"245","Latavius Murray","RB","FA","2.2","10.1","8.6","6.6","1.2","4.5","3.8","1.6","1.5","13.9","3.5","6.3","-","3.5","7.1","0","0","","4.7","74.4"
"246","Trey Palmer","WR","TB","7.8","2.5","1.3","7.6","BYE","5.7","1","3.7","6.6","3.1","4.8","3.7","3.5","1.3","1","6.2","14.4","","4.6","74.2"
"247","Kalif Raymond","WR","DET","2.5","12.7","7.5","4.3","6","4.1","3","3.2","BYE","5.6","1","12.1","0.9","3","1.7","4.7","1.6","","4.6","73.9"
"248","Juwan Johnson","TE","NO","5.1","2.3","2.2","-","-","-","-","1","11.4","0.7","BYE","6.5","0","2","10.8","12.8","19","","6.2","73.8"
"249","Anthony Richardson Sr.","QB","IND","21.9","17.7","-","29.6","4.4","-","-","-","-","-","BYE","-","-","-","-","-","-","","18.4","73.7"
"250","Ryan Tannehill","QB","FA","5.4","21","4.2","13.7","10.8","2","-","-","-","-","-","-","-","-","-","9.8","6.7","","9.2","73.6"
"251","Nelson Agholor","WR","FA","0","14.8","5.9","0.9","8.4","5","7.7","0","0.7","0","10.2","2.6","-","5.7","0","8.5","2.8","","4.6","73.2"
"252","Jimmy Garoppolo","QB","LAR","16.1","9.5","20.7","-","11.7","9.9","-","5.2","-","BYE","-","-","-","-","-","-","-","","12.2","73.1"
"253","Miles Sanders","RB","DAL","9.8","6.2","14.7","4.7","1.2","-","BYE","0","7.6","2","5.7","2.8","3.4","7.4","2.3","1.3","3.2","","4.8","72.3"
"254","Jerick McKinnon","RB","FA","1.5","3.7","16.3","0.7","3.5","3.5","3.6","1.3","9.4","-","2.5","-","-","11.2","14.7","-","-","","6","71.9"
"255","Quentin Johnston","WR","LAC","1.9","1.2","2","2.3","BYE","0","2.5","7.5","2.6","11.4","3.1","1.2","7.7","10.6","9.3","4","4.4","","4.5","71.7"
"256","Tyrod Taylor","QB","NYJ","0.2","-","0.2","0","4.8","10.4","21.7","3.6","-","-","-","-","-","-","0.5","10.4","19.8","","7.2","71.7"
"257","Rico Dowdle","RB","CAR","2.4","4.8","12.1","2.2","1.5","1.2","BYE","3.5","0.8","13.9","3","9.1","2.7","11.7","2.2","0.4","-","","4.8","71.5"
"258","Nick Westbrook-Ikhine","WR","MIA","7.8","10","-","13.6","1.4","4","-","9.8","2.8","1.4","1.2","6.1","3.3","5.8","3.8","-","-","","5.5","71"
"259","Michael Gallup","WR","WAS","1.5","0.8","12.2","8.5","2.5","3.9","-","3","2.9","14","4.6","1.8","0","12.3","1.4","1.4","0","","4.4","70.8"
"260","Michael Thomas","WR","FA","8.6","9","8","7.3","8.5","7","11.7","8.8","0","1.4","-","-","-","-","-","-","-","","7","70.3"
"261","Lucas Havrisik","K","FA","-","-","-","-","-","-","-","7","5","-","5","7","11","13","8","12","2","","7.8","70"
"261","Taylor Heinicke","QB","LAC","-","-","-","-","BYE","-","-","12.4","15.7","9.6","-","-","-","-","-","14.2","18.1","","14","70"
"263","Robert Woods","WR","PIT","8.7","10.4","4.9","4.1","4.5","7.1","-","-","-","2","6.9","5","0","0.3","4.5","3.1","7.8","","5","69.3"
"264","Jameson Williams","WR","DET","-","-","-","-","1.2","12.3","0","2.6","BYE","2.8","11.4","6.1","9.5","0.4","6.7","6.8","8.5","","5.7","68.3"
"265","Keaton Mitchell","RB","BAL","-","-","-","-","-","-","1.4","-","19.9","13.1","4.6","9.9","BYE","6.7","9.8","-","-","","9.3","65.4"
"266","Arizona Cardinals","DST","ARI","19","4","5","-3","4","5","9","3","1","3","10","-2","6","BYE","-4","3","2","","4.1","65"
"267","Carolina Panthers","DST","CAR","4","7","0","13","-2","4","BYE","8","4","7","0","2","3","3","8","0","3","","4","64"
"268","Darnell Mooney","WR","ATL","13.3","-","0","7.1","0","5.8","5.4","4.9","10.7","2.4","2.9","1.6","-","5.4","2.4","1.5","-","","4.5","63.4"
"269","Jonathan Mingo","WR","DAL","2.7","4.1","3.6","-","7.3","3.1","BYE","8.2","1","3.5","1.1","8","9.9","3.2","5.2","1.4","1","","4.2","63.3"
"270","Daniel Jones","QB","IND","6.5","31.7","5","10.7","7.2","-","-","-","1.9","-","BYE","-","-","-","-","-","-","","10.5","63"
"271","Emari Demercado","RB","ARI","0","1.5","0.2","3.9","12.2","2.2","9.5","8.4","-","-","-","1.5","0","BYE","13.5","8.5","1.4","","4.8","62.8"
"272","Rashod Bateman","WR","BAL","5","3.3","1.1","-","1.3","2.5","4.6","6.2","4.3","3.5","7.5","3.1","BYE","3.4","5.4","1.9","7.4","","4","60.5"
"273","Clyde Edwards-Helaire","RB","NO","3.4","2.7","12.2","1.8","0.4","2.1","0.5","0.4","-","-","2","0.5","1.9","7.8","18.1","6.3","-","","4.3","60.1"
"274","Tyson Bagent","QB","CHI","-","-","-","-","-","6.7","12.9","13.2","18.8","7.7","-","-","BYE","-","-","-","-","","11.9","59.3"
"275","Tanner Hudson","TE","CIN","-","-","4","2.8","-","-","BYE","-","6.5","6.3","6.9","3.8","5.5","9.1","7.4","1","5.3","","5.3","58.6"
"276","Tucker Kraft","TE","GB","0","0","0","1.5","0","BYE","0","0","0","1.1","4.2","8.5","5.2","8.4","13.7","8","7.8","","3.7","58.4"
"277","Washington Commanders","DST","WAS","11","10","1","2","-1","10","9","2","3","0","9","-4","-4","BYE","6","3","1","","3.6","58"
"278","Michael Mayer","TE","LV","0","0.7","2","0","4.9","10","2.3","2.4","2.1","9.4","6.6","3.7","BYE","1.9","11.9","-","-","","4.1","57.9"
"279","Pat Freiermuth","TE","PIT","6.8","0.7","11.6","2.2","-","BYE","-","-","-","-","1.2","16.5","4.4","5.3","3.1","0","5.9","","5.2","57.7"
"280","Joshua Kelley","RB","FA","15.1","3.9","2.2","6.5","-","0.9","13.5","2.1","2.7","1.6","1.3","2.4","3.5","0.6","1.3","-0.2","0.2","","3.6","57.6"
"281","Marvin Mims Jr.","WR","DEN","1.9","19.3","15.1","5.7","-1.1","0","-1.1","0.5","BYE","-0.3","2.2","4.5","1.8","2.1","1.1","5.8","-","","3.8","57.5"
"282","Noah Fant","TE","CIN","0","7.6","6.1","7.3","-","1.4","3","4.2","0","1.6","0.9","3.5","5.8","4.5","3.1","0","8.4","","3.6","57.4"
"283","Noah Gray","TE","KC","4.6","5.3","1.4","9.9","3.1","2.5","1.3","3.5","4.9","BYE","0","4.5","6.7","0","4.7","1","3.2","","3.5","56.6"
"284","Luke Musgrave","TE","GB","6.5","3.5","7.9","0.6","6.4","BYE","5","1.9","12.6","7.4","4.8","-","-","-","-","-","-","","5.7","56.6"
"285","Cedrick Wilson Jr.","WR","NO","-","-","-","2.1","7.2","0","5.8","6.6","9.6","-","3.8","0","0","4","1.2","5.7","9.7","","4.3","55.7"
"286","Kylen Granson","TE","PHI","5.9","9.1","1.9","3.4","2.5","8.2","-","-","0","1","-","0","8.9","2.7","1.1","8.7","1.8","","3.9","55.2"
"287","Donald Parham Jr.","TE","PIT","9.7","1.2","13.4","0","-","2.9","1.4","12.3","0","2.8","7.7","0","2.2","1.6","-","-","-","","4.2","55.2"
"288","DeVante Parker","WR","FA","-","8.7","2.9","4.3","3","1.2","1.3","1.9","-","-","-","5.7","8.4","-","6.9","8.5","2","","4.6","54.8"
"289","Zamir White","RB","LV","1.2","0.2","0","1.5","-","1.9","4.3","0","-0.2","0.5","-","0","BYE","0.8","16","14.5","13.1","","3.8","53.8"
"290","Mitchell Trubisky","QB","BUF","-","-","-","0.7","-","-","-","9.3","-","-","-","-","7.2","21.6","14.9","-","-","","10.7","53.7"
"291","Zay Jones","WR","ARI","14","0","-","-","9.8","-","-","-","-","-","4","1.5","10.3","5.4","8.4","-","-","","6.7","53.4"
"292","KaVontae Turpin","WR","DAL","9.5","2","0","5.6","9.1","0","BYE","1.8","7","-","3.3","9.9","1.5","2.2","0","1.3","0","","3.5","53.2"
"293","Brandon Johnson","WR","PIT","4.1","19.6","2.2","6.9","1.4","0","0","-","-","-","-","-","0","0","0","14.2","4.7","","4.4","53.1"
"294","Chris Moore","WR","WAS","0","5.4","5.1","4.9","0","1.1","-","0","3.4","3.1","9.2","5.7","1.7","2.7","5.4","1.4","3.7","","3.3","52.8"
"295","Nick Mullens","QB","JAC","-","-","-","-","-","-","-","-","BYE","-","-","-","-","3.3","19.1","20.5","9.1","","13","52.1"
"296","Easton Stick","QB","ATL","-","-","-","-","-","-","-","-","-","-","BYE","-","-","5.2","18.4","16.6","11.9","","13","52"
"297","Brandon Powell","WR","FA","0","-2","1","0","7.2","3.4","8.9","1.7","8.5","5.5","4.7","6.2","-","0","0","6.8","0","","3.2","51.9"
"298","Tre Tucker","WR","LV","-","3.4","0","0","1.6","7.1","2.8","0","6.6","0.9","4","0","BYE","0","19.2","0.6","4.6","","3.4","50.8"
"299","Greg Dortch","WR","ARI","0","0","0","0","0","0","0","-","0.7","0","10.6","10.2","2.4","BYE","3","11.5","11.7","","3.3","50.1"
"300","Graham Gano","K","NYG","0","7","9","5","13","10","2","4","-","-","-","-","BYE","-","-","-","-","","6.3","50"
"301","Mike Gesicki","TE","CIN","5.1","5.8","2.3","1.7","2.7","4.3","7.5","2.1","0","3.2","-","0","0","0","1.2","8.5","5.5","","3.1","49.9"
"302","Durham Smythe","TE","CHI","5.9","3.8","2","6.1","0","0","0","4.3","3.2","-","-","1.5","0","2.6","5.2","8.1","6.9","","3.3","49.6"
"303","Allen Lazard","WR","NYJ","5.6","3.3","5.4","13.6","4.8","1.3","BYE","6","2.8","2.2","0","-","0","0","3.6","0","-","","3.5","48.6"
"304","Jalin Hyatt","WR","NYG","0","9.9","0","2","0","3.6","8.5","0","2.9","0","1.2","13.4","BYE","2.3","0","0","4","","3","47.8"
"305","Xavier Gipson","WR","NYJ","6","0","0","2.2","-2","1.8","BYE","0.3","4.2","2.9","-0.8","2.5","10.3","7.7","3.9","2.2","6.1","","3","47.3"
"306","Colby Parkinson","TE","LAR","1.3","5.1","5.3","0","-","3.4","3.6","0","1.1","0.8","0","1.4","0","9.8","1.1","9.2","4.8","","2.9","46.9"
"307","Tommy Tremble","TE","CAR","0","0","2","0","6.6","3.5","BYE","7.4","2.2","3.1","6.9","1.2","-","0.7","4.2","7.9","1.1","","3.1","46.8"
"307","Adam Trautman","TE","DEN","5.9","0","0","0","10.6","0.9","1","0","BYE","2.5","4.3","7.3","1.1","8.9","2.9","0","1.4","","2.9","46.8"
"309","JuJu Smith-Schuster","WR","KC","5.3","5.3","1","1.9","2.1","-","-","6.8","8.1","1.4","-","2","1.6","11","-","-","-","","4.2","46.5"
"310","Marquez Valdes-Scantling","WR","SEA","5.8","2.3","4.2","1.1","1.7","0","15.9","1.7","3.2","-","0","0.4","3.5","3.2","2.2","0","0.8","","2.9","46"
"311","Jake Bobo","WR","SEA","0","0.8","7","0","BYE","5.3","14.1","9.6","0","2.3","1.3","1.1","1.4","0","0.9","1.3","0.9","","2.9","46"
"312","Trenton Irwin","WR","JAC","0","-","-","2.2","10","0","-","3.4","0","12.4","5.1","3","3","0","0","5.7","0.9","","3.3","45.7"
"313","Allen Robinson II","WR","FA","8.9","2.2","4.4","1.3","5.4","-","1.2","0","1.5","0","3.5","1.6","3.4","2.6","3.4","5.6","0","","2.8","45"
"314","Michael Carter","RB","ARI","2.8","1.6","0.8","3.1","3.7","0.5","-","0.2","5.4","0","-","5.4","2.5","BYE","5.2","0","13.2","","3.2","44.4"
"315","Isaiah Hodgins","WR","SF","0.9","12","0","3.9","2.9","0","2.3","0","0","0","3.2","7.7","-","9.2","0","0","2.3","","2.8","44.4"
"316","Royce Freeman","RB","FA","-","-","0","0","-","-","6.6","10.4","3.2","-","7.3","13.7","0","0.9","1.6","-","-","","4.4","43.7"
"317","Calvin Austin III","WR","PIT","6.7","1.3","14.2","4.4","0","BYE","0.1","3.9","1","1.4","0","1","1.5","1.2","0","6.7","0","","2.7","43.4"
"318","Skyy Moore","WR","KC","0.4","14.5","6.2","1.9","2.1","3.2","2.5","1.3","4.3","BYE","0.9","4.9","1","0","0","-","-","","3.1","43.2"
"319","Braxton Berrios","WR","HOU","5.7","3.8","4.3","14.4","2.3","3","1.2","1.8","0","-","-","0","0","2.3","1.7","0","2","","2.8","42.5"
"320","Brevin Jordan","TE","HOU","-","3.7","8.3","0","0","1.6","BYE","-","-","-","0","1.4","7.9","5","1.9","3.7","8.9","","3.5","42.4"
"321","Jauan Jennings","WR","SF","0","6.1","4.1","-","2.4","3.6","7.9","0","BYE","1.3","0","1.2","11.9","0","3.5","-","-","","3.2","42"
"322","Cam Akers","RB","NO","8.9","-","-","6.1","2.8","2","7.1","9","5.3","-","BYE","-","-","-","-","-","-","","5.9","41.2"
"323","Jamaal Williams","RB","FA","6.2","2.9","-","-","-","-","1.4","4.3","2.2","1.5","-","2","2.1","4.3","3.1","1.8","9.1","","3.4","40.9"
"324","Mike Williams","WR","FA","6.5","12.6","21.6","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","13.6","40.7"
"325","Lil'Jordan Humphrey","WR","NYG","8.1","0.9","-","1.6","0","0","0","0","-","1.9","0","1.8","1.7","1.7","9.1","0","13.9","","2.7","40.7"
"326","Chase Brown","RB","CIN","-","0.2","0","0.2","0.7","1.7","BYE","-","-","-","-","0","6.1","18","6.6","3.4","3.8","","3.7","40.7"
"327","Jalen Tolbert","WR","DAL","0","3.3","0","7.3","0","-2","BYE","0","12.4","1.2","2.2","5.9","2.2","0","0","6.1","1.4","","2.5","40"
"328","Kadarius Toney","WR","FA","0.5","6.3","0.4","3.2","5.2","7.9","1.8","0.6","2.3","-","3.6","-","0.6","5.6","1.5","-","-","","3","39.5"
"329","Darrell Henderson Jr.","RB","FA","-","-","-","-","-","-","13.1","10","4.5","-","10.9","-","-","-","-","-","-","","9.6","38.5"
"330","Matt Breida","RB","FA","1.1","0.5","9.3","10.3","2.9","1.3","1.4","2.2","1.6","0.3","-0.1","2.1","-","1.6","3.1","0.8","0","","2.4","38.4"
"331","Zach Ertz","TE","WAS","5.1","8.6","1.6","8.3","8","3.2","3.4","-","-","-","-","-","-","BYE","-","-","-","","5.5","38.2"
"331","Josh Oliver","TE","MIN","4.7","2.3","7.4","0","0","0","1.6","0","1.1","0","12.7","0","BYE","0","2.4","3.8","2.2","","2.4","38.2"
"333","Daniel Bellinger","TE","NYG","0.6","0","1.3","1.1","1.2","0","0","0","5.8","4.4","5.3","1.3","BYE","2.5","2.3","6.3","5.9","","2.4","38"
"334","Jordan Mason","RB","MIN","-","0","1.1","2.8","12.9","8.7","0","0","-","0","0","0","1","9.1","2","0","0.3","","2.5","37.9"
"335","Mo Alie-Cox","TE","IND","0","2","0","10","2.2","0","-0.1","1.6","0","0","BYE","3.5","0","6.7","9.1","0","2.8","","2.4","37.8"
"336","Drew Sample","TE","CIN","0","0","1.2","0.4","0","0.9","BYE","0","10.5","2.2","2.9","7.6","1.6","1.4","0","5.3","3.6","","2.4","37.6"
"337","Chris Rodriguez Jr.","RB","WAS","0.7","0","0","-","-","2.3","3.1","-","0","-","3.3","2.1","2.9","BYE","3.5","19","-","","3.4","36.9"
"338","Hunter Renfrow","WR","CAR","-","2.8","2.7","2.2","1.2","0","2.4","2.9","4.2","1","6.7","5.8","-","4.1","0","0","0","","2.4","36"
"339","A.T. Perry","WR","DEN","-","-","-","-","-","-","-","0","0","10.8","-","1.2","3.5","4.9","4.4","10","1","","4","35.8"
"340","Foster Moreau","TE","NO","0","3","-","-","7.1","5.3","4.8","0","2.8","0","BYE","0","3.8","1.8","2.8","1.8","1.8","","2.5","35"
"341","Salvon Ahmed","RB","IND","1.1","5.6","-","-","-","10.9","0.8","3.7","2.2","-","10.6","0","-","-","-","-","-","","4.4","34.9"
