Unnamed: 0_level_0,Unnamed: 1_level_0,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RUSHING,RUSHING,RUSHING,MISC,MISC,MISC,MISC,MISC
256,Kobe Hudson (CAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.0%
257,Cole Burgess (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
258,Qadir Ismail (LV),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
259,Jayden Higgins (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,55.5%
260,Travis Hunter (JAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,93.3%
261,Dominic Lovett (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%
262,Dorian Singer (JAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
263,Matthew Golden (GB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,78.2%
264,Tory Horton (SEA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,7.8%
265,Tejhaun Palmer (ARI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
266,Joshua Cephus (JAC),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
267,John Rhys Plumlee (SEA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
268,Tahj Washington (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.0%
269,Andrew Armstrong (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
270,Ajou Ajou (IND),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.0%
271,Dayton Wade (BAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
272,Chase Cota (CLE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
273,Elijhah Badger (KC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
274,Roman Wilson (PIT),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,9.3%
275,Brenden Rice (LAC),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%
276,Tre' Harris (LAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,39.2%
277,Jalen Royals (KC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,12.3%
278,Da'Quan Felton (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
279,Nate McCollum (ARI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
280,Tyler Kahmann (IND),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
281,Blayne Taylor (IND),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
282,Silas Bolden (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
283,Quincy Skinner Jr. (ATL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
284,Dalen Cambre (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
285,Jordan Bly (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
286,Chandler Brayboy (JAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
287,Landon Parker (IND),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
288,Eli Pancol (JAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
289,Cam Camper (JAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
290,Quentin Skinner (NYJ),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
291,Jackson Meeks (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
292,Jakobie Keeney-James (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
293,Dontae Fleming (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
294,Robert Lewis (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
295,Coleman Owen (IND),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
296,Jaylen Jones (LAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.0%
297,Hal Presley (KC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
298,Kelly Akharaiyi (BUF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
299,Tommy Mellott (LV),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.6%
300,Junior Bergen (SF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
301,JP Richardson (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
302,Rashod Owens (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
303,Jordan Moore (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
304,Mac Dalena (KC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
305,Jamoi Mayes (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
306,Stephen Gosnell (BUF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
307,Joaquin Davis (DEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
308,Jerjuan Newton (DEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
309,Courtney Jackson (DEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
310,Bryson Green (ARI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
311,Luke Grimm (LAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
312,Ke'Shawn Williams (PIT),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
313,Tru Edwards (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
314,Jordan Watkins (SF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.2%
315,Cade McDonald (CLE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
316,TJ Sheffield (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
317,Ketron Jackson Jr. (LV),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
318,Key'Shawn Smith (KC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
319,Montorie Foster Jr. (SEA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
320,Dalevon Campbell (LAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
321,Kyrese White (DEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
322,Ja'seem Reed (CAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
323,Mitch Van Vooren (CLE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
324,Ife Adeyi (PHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
325,Luke Floriea (CLE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
326,Jimmy Holiday (KC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
327,Brennan Presley (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
328,Jahdae Walker (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
329,Jahmal Banks (BAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
330,Xavier Guillory (BAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
331,Moochie Dixon (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
332,Tyrone Broden (SEA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
333,Darius Lassiter (JAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
334,Myles Price (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
335,Gage Larvadain (CLE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
336,Kisean Johnson (CLE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
337,Jeremiah Webb (NE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
338,Dymere Miller (NYJ),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
339,Taylor Morin (PHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
340,Darius Cooper (PHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
341,Giles Jackson (PHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
342,Kyle Williams (NE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,30.3%
343,Josh Kelly (DAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
344,TJ Moore (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
345,Antwane Wells Jr. (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.0%
346,Jaylin Noel (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,12.8%
347,Savion Williams (GB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,3.1%
348,Tez Johnson (TB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,2.7%
349,Tai Felton (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,3.8%
350,Ricky White III (SEA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.1%
351,Pat Bryant (DEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,14.3%
352,Theo Wease Jr. (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
353,Jack Bech (LV),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,43.3%
354,Will Sheppard (GB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
355,Nick Nash (ATL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,2.1%
356,Dont'e Thornton Jr. (LV),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,11.7%
357,Jimmy Horn Jr. (CAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,4.1%
358,Chimere Dike (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,3.4%
359,Jamaal Pritchett (NYJ),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
360,LaJohntay Wester (BAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.6%
361,Traeshin Holden (DAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
362,Konata Mumpfield (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.7%
363,Jacolby George (CAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
364,Jacksin Meeks (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
365,Jaylin Lane (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,4.9%
366,Efton Chism III (NE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.4%
367,Roc Taylor (PIT),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
368,Monaray Baldwin (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
369,Garrett Greene (TB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
370,Isaac TeSlaa (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,8.2%
371,Braylon Sanders (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
372,Jacoby Jones (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
373,A.T. Perry (DEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.6%
374,Jalen Virgil (BUF),0,0,0,0.0,0,0,0,0,0,0,0,7,0.0,0.0,0.0%
375,Montrell Washington (NYG),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
376,Dareke Young (SEA),0,1,0,0.0,0,0,0,0,0,0,0,12,0.0,0.0,0.0%
377,Mitchell Tinsley (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
378,KeAndre Lambert-Smith (LAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,4.7%
379,Brandon Smith (NYJ),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
380,Michael Strachan (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
381,Kawaan Baker (LV),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
382,Avery Williams (PHI),0,0,0,0.0,0,0,0,0,0,0,0,17,0.0,0.0,0.6%
383,Jacob Harris (TB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
384,Skyy Moore (KC),0,3,0,0.0,0,0,0,0,0,0,0,6,0.0,0.0,0.1%
385,Samori Toure (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
386,Xavier Weaver (ARI),0,2,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
387,Justin Shorter (LV),0,0,0,0.0,0,0,0,0,0,0,0,7,0.0,0.0,1.9%
388,Michael Bandy (DEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
389,Erik Ezukanma (MIA),0,2,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
390,Lucky Jackson (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
391,Kazmeir Allen (WAS),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%
392,Ontaria Wilson (NYJ),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
393,Elijah Cooks (PHI),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
394,Thayer Thomas (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
395,Jared Wayne (FA),0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%
396,Kaden Prather (BUF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.1%
397,Tetairoa McMillan (CAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,89.6%
398,Matt Landers (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
399,Dylan Drummond (ATL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
400,John Stephens Jr. (DAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
401,Shedrick Jackson (LV),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.0%
402,Zavier Scott (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
403,Jason Brownlee (KC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
404,T.J. Luther (CAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
405,Jalen Cropper (DAL),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
406,Dennis Houston (TB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.0%
407,Kaden Davis (CLE),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%
408,Tyreik McAllister (FA),0,0,0,0.0,0,0,0,2,11,0,0,2,0.0,0.0,1.0%
409,Lance McCutcheon (PIT),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
410,Irvin Charles (NYJ),0,1,0,0.0,0,0,0,0,0,0,0,11,0.0,0.0,1.1%
411,Jesse Matthews (ATL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
412,Maurice Alexander (CHI),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,1.0%
413,Bryce Ford-Wheaton (NYG),0,0,0,0.0,0,0,0,0,0,0,0,6,0.0,0.0,1.1%
414,Jordan Matthews (FA),0,1,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
415,Patrick Edwards (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
416,Malik Taylor (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
417,Kenny McKinley (DEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
418,Nate Hughes (JAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
419,Mike Furrey (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
420,Marko Mitchell (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
421,Maurice Purify (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
422,Chris Henry (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
423,Bobby Wade (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
424,Demario Ballard (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
425,Rod Harper (PHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
426,Sam Giguere (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
427,Michael Gallup (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.6%
428,Deon Cain (BUF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
429,Russell Gage Jr. (SF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
430,Braxton Berrios (HOU),0,4,0,0.0,0,0,0,0,0,0,0,8,0.0,0.0,0.6%
431,Equanimeous St. Brown (SF),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%
432,Jamal Agnew (ATL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
433,Zach Pascal (NYG),0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%
434,Justin Hardee Sr. (FA),0,0,0,0.0,0,0,0,0,0,0,0,4,0.0,0.0,0.0%
435,Cody Thompson (TB),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
436,Hunter Renfrow (CAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.8%
437,David Sills (ATL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
438,Miles Boykin (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
439,Quinton Bell (MIA),0,0,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.8%
440,Keith Kirkwood (BAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
441,Phillip Dorsett II (LV),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
442,Alex Erickson (FA),0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%
443,Chris Moore (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
444,Laquon Treadwell (IND),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
445,Jaden Smith (TB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
446,Jermaine Jackson (FA),0,0,0,0.0,0,0,0,1,-1,0,0,4,-0.1,0.0,0.0%
447,Steven Sims Jr. (SEA),0,0,0,0.0,0,0,0,1,0,0,1,9,-2.0,-0.2,0.0%
448,Kadarius Toney (FA),0,1,0,0.0,0,0,0,2,-4,0,1,3,-2.4,-0.8,0.6%
449,Jha'Quan Jackson (TEN),1,3,8,8.0,8,0,0,1,-5,0,2,12,-3.2,-0.3,0.0%
450,Dee Williams (NYG),0,0,0,0.0,0,0,0,0,0,0,3,13,-6.0,-0.5,0.0%
